"","denovo54","denovo34","denovo291","denovo428","denovo420","denovo421","denovo422","denovo423","denovo424","denovo427","denovo359","denovo71","denovo76","denovo185","denovo441","denovo439","denovo385","denovo384","denovo387","denovo386","denovo381","denovo383","denovo382","denovo388","denovo129","denovo128","denovo123","denovo127","denovo467","denovo468","denovo365","denovo109","denovo108","denovo107","denovo106","denovo105","denovo103","denovo102","denovo101","denovo92","denovo93","denovo90","denovo91","denovo96","denovo97","denovo94","denovo95","denovo98","denovo99","denovo180","denovo368","denovo6","denovo7","denovo143","denovo144","denovo284","denovo340","denovo343","denovo345","denovo344","denovo349","denovo348","denovo166","denovo163","denovo162","denovo169","denovo168","denovo298","denovo104","denovo367","denovo366","denovo364","denovo363","denovo362","denovo361","denovo360","denovo149","denovo148","denovo142","denovo141","denovo140","denovo147","denovo146","denovo145","denovo555","denovo305","denovo304","denovo301","denovo300","denovo379","denovo372","denovo312","denovo458","denovo156","denovo150","denovo151","denovo2","denovo323","denovo322","denovo321","denovo320","denovo327","denovo326","denovo325","denovo324","denovo329","denovo328","denovo239","denovo186","denovo183","denovo121","denovo189","denovo188","denovo122","denovo125","denovo410","denovo373","denovo519","denovo516","denovo78","denovo73","denovo74","denovo249","denovo289","denovo285","denovo286","denovo287","denovo281","denovo282","denovo283","denovo357","denovo299","denovo493","denovo309","denovo308","denovo222","denovo306","denovo303","denovo302","denovo262","denovo263","denovo260","denovo261","denovo266","denovo267","denovo264","denovo268","denovo275","denovo319","denovo443","denovo240","denovo241","denovo244","denovo245","denovo246","denovo62","denovo66","denovo69","denovo68","denovo63","denovo61","denovo60","denovo67","denovo65","denovo64","denovo226","denovo227","denovo224","denovo225","denovo220","denovo221","denovo40","denovo42","denovo45","denovo44","denovo49","denovo48","denovo313","denovo204","denovo205","denovo206","denovo201","denovo202","denovo208","denovo209","denovo120","denovo378","denovo242","denovo27","denovo26","denovo25","denovo24","denovo23","denovo22","denovo21","denovo20","denovo29","denovo28","denovo411","denovo414","denovo419","denovo418","denovo46","denovo380","denovo247","denovo58","denovo59","denovo55","denovo437","denovo436","denovo431","denovo229","denovo124","denovo126","denovo196","denovo455","denovo454","denovo456","denovo450","denovo453","denovo452","denovo471","denovo47","denovo396","denovo394","denovo395","denovo392","denovo393","denovo390","denovo391","denovo398","denovo138","denovo139","denovo131","denovo134","denovo135","denovo41","denovo43","denovo154","denovo155","denovo132","denovo130","denovo136","denovo137","denovo110","denovo111","denovo112","denovo114","denovo115","denovo116","denovo117","denovo118","denovo119","denovo85","denovo84","denovo87","denovo86","denovo81","denovo80","denovo83","denovo82","denovo89","denovo250","denovo178","denovo560","denovo337","denovo175","denovo198","denovo4","denovo191","denovo197","denovo352","denovo353","denovo350","denovo351","denovo356","denovo354","denovo355","denovo358","denovo176","denovo177","denovo174","denovo172","denovo173","denovo170","denovo171","denovo179","denovo548","denovo545","denovo207","denovo370","denovo371","denovo374","denovo375","denovo376","denovo377","denovo158","denovo159","denovo157","denovo152","denovo153","denovo37","denovo30","denovo31","denovo32","denovo33","denovo182","denovo181","denovo524","denovo523","denovo522","denovo449","denovo318","denovo316","denovo317","denovo314","denovo315","denovo310","denovo217","denovo228","denovo508","denovo507","denovo248","denovo334","denovo335","denovo336","denovo330","denovo331","denovo332","denovo333","denovo338","denovo339","denovo199","denovo190","denovo192","denovo193","denovo194","denovo295","denovo243","denovo293","denovo292","denovo290","denovo297","denovo294","denovo184","denovo369","denovo389","denovo113","denovo270","denovo273","denovo272","denovo274","denovo277","denovo276","denovo279","denovo278","denovo341","denovo269","denovo482","denovo485","denovo1","denovo3","denovo5","denovo8","denovo9","denovo413","denovo417","denovo17","denovo256","denovo255","denovo254","denovo253","denovo252","denovo251","denovo259","denovo258","denovo15","denovo238","denovo280","denovo79","denovo70","denovo72","denovo75","denovo77","denovo288","denovo88","denovo235","denovo234","denovo237","denovo236","denovo231","denovo230","denovo233","denovo232","denovo16","denovo56","denovo57","denovo52","denovo53","denovo50","denovo51","denovo19","denovo13","denovo11","denovo14","denovo342","denovo347","denovo346","denovo165","denovo164","denovo167","denovo161","denovo160","denovo213","denovo211","denovo210","denovo216","denovo215","denovo214","denovo219","denovo218","denovo512","denovo223","denovo35","denovo36","denovo38","denovo39","denovo187","denovo18","denovo12","denovo10","denovo402","denovo403","denovo400","denovo401","denovo406","denovo407","denovo404","denovo409"
"DA10002",0,545,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,7,28,0,0,3,8,0,0,0,0,0,21,2,0,0,84,1224,0,0,6,0,1,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,29,0,6,51,1,0,0,29,0,0,0,0,0,0,0,8,0,14,1,1,0,0,1,0,0,0,0,4,0,3,2,0,13,0,0,171,739,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,1,0,159,47,31,21,0,0,0,0,0,0,0,26,0,7,8,1,0,0,0,0,0,0,25,16,9,0,0,0,2,0,0,0,0,34,470,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,3,0,4,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,3,0,0,0,0,3,3,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,5,0,17,0,0,0,0,0,213,0,392,160,124,3,0,141,0,1,0,1,0,0,13,11,0,14,2,0,23,38,0,0,0,0,3,0,0,0,7,0,0,2,0,49,0,0,0,0,33,0,0,7,0,0,0,1,18,32,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,0
"DA10003",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,10,0,8,0,0,0,0,0,0,13,0,0,55,0,1,17,0,0,5,21,0,0,5,0,0,2,1,1,0,487,200,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,6,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,103,0,36,11,3,44,204,2,0,0,0,0,0,0,0,25,0,49,5,30,0,0,0,0,2,0,0,0,0,0,6,0,19,0,0,833,198,171,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,29,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,3,16,2,0,0,0,0,0,0,0,4,2,0,3,0,0,0,0,3,26,0,17,0,22,0,0,0,0,0,0,0,0,0,670,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,107,2,20,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,208,0,9,595,80,2,0,71,0,0,0,2,0,9,0,3,0,2,0,0,3,0,0,0,0,16,2,0,0,0,0,3,17,2,0,14,0,0,0,13,37,539,211,31,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13,49,8,0,0,4,0,338,0,0,0,0,0,0,0,0
"DA10005",0,1,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,20,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,225,0,14,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,0,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,0,0,0,5,0,4,0,167,14,0,0,0,0,0,0,0,0,0,21,10,0,0,0,0,0,28,0,0,0,0,0,0,1,5,0,0,246,4,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,28,0,4,0,0,0,0,0,0,0,0,3,0,0,1,23,0,0,0,0,31,0,0,5,359,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,64,0,0,0,0,0,0,0,0,0,1584,18,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,9,0,0,3,2,0,0,14,0,0,0,0,0,42,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,3,3,0,5,0,0,0,16,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,1790,0,619,0,91,0,0,56,0,0,0,0,0,0,3,0,0,7,5,0,2,5,0,0,0,0,1,0,0,0,0,0,0,5,1,20,0,0,0,4,5,572,81,0,0,0,2,0,3,0,0,0,16,10,0,0,0,0,0,1,0,0,9,0,69,31,0,2,0,0,429,0,0,0,0,0,0,7,0
"DA10006",0,3,0,0,0,0,1,3,0,0,2,32,61,0,0,0,4,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,2,10,0,50,0,0,0,0,2,0,0,38,0,0,0,0,2,0,581,27,0,9,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,1,23,36,0,0,1,0,0,0,0,0,2,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,10,0,3,32,1,6,0,24,0,0,0,0,0,0,2,0,0,10,7,42,0,0,0,0,0,0,0,0,0,1,7,104,9,0,0,0,24,80,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1,21,10,25,0,46,5,0,0,0,0,0,3,1,4,12,0,0,0,6,19,0,67,4,0,1,0,0,0,0,0,0,7,0,1156,2,0,0,0,0,0,12,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,8,12,0,3,0,0,0,0,0,0,0,68,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,32,0,0,7,0,0,0,0,0,0,0,0,0,385,0,98,98,120,1,2,79,0,0,0,39,0,0,0,0,0,0,0,0,1,10,5,0,0,0,0,0,0,0,15,2,0,2,10,13,0,0,0,21,3,0,67,0,1397,0,0,4,5,2,0,116,1,0,0,1,0,0,0,1,0,0,2,5,204,5,0,1,0,0,270,0,0,0,0,0,0,0,0
"DA10007",0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,6,0,0,0,0,4,0,0,0,15,0,8,0,14,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,11,2,0,10,21,4,0,0,0,0,0,0,0,97,0,13,62,37,0,0,0,0,0,0,0,0,5,0,0,0,23,0,0,77,9,7,1,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,62,0,0,0,0,0,0,0,0,0,4,0,14,0,0,1,1,1,0,4,0,0,0,0,22,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,2,61,91,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,3,11,0,0,0,4,1,52,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,5,0,1,0,0,0,0,0,0,1,0,0,0,0
"DA10008",0,1,0,0,0,0,0,2,0,0,0,56,41,0,0,0,17,0,0,0,0,0,48,0,110,0,0,0,0,0,0,6,0,19,87,0,0,0,0,0,0,12,0,0,1,0,0,0,0,11,0,27,54,0,1,0,0,0,0,0,24,0,604,0,0,0,0,0,0,0,8,0,0,0,3,0,22,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,54,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,49,23,0,0,0,0,1,0,1,5,7,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,37,95,0,9,0,0,0,4,0,0,0,0,0,33,0,74,108,29,0,0,0,0,0,0,0,0,0,10,1,0,298,0,0,0,1,4,0,37,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,11,27,6,0,0,1,0,0,7,0,0,10,5,16,68,0,0,0,0,23,0,0,3,40,0,0,1,0,0,0,0,0,0,626,0,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,3,0,0,0,2,0,7,0,0,0,0,0,0,4,3,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,0,0,153,0,5,0,40,2,1,103,0,4,0,10,0,0,0,0,0,0,0,0,14,15,51,7,0,11,5,0,0,0,11,0,0,7,1,53,0,1,52,0,158,0,2,0,54,0,0,0,119,1,0,0,0,0,0,0,1,0,0,0,0,0,0,249,2,25,0,0,2,0,20,0,0,4,1,0,0,1,0
"DA10009",0,3,0,0,0,0,1,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,21,0,6,0,0,0,0,0,0,0,9,0,0,53,0,4,0,0,148,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,109,0,0,0,20,12,0,2,0,1,0,0,0,0,0,0,1,41,0,10,7,11,0,0,0,0,0,0,0,0,0,2,3,0,8,0,0,0,2,0,0,1,0,0,5,0,0,104,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,39,6,8,37,0,0,0,0,0,0,0,0,3,12,3,1,0,0,5,3,6,0,0,4,2,0,0,0,0,0,0,0,0,0,293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,151,164,0,0,26,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,0,0,0,4,4,0,94,0,104,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0
"DA10011",0,32,0,0,0,0,0,1,0,0,0,16,85,0,0,0,1,0,0,0,0,0,0,0,124,0,0,0,0,0,0,1,0,32,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,11,0,462,6,0,12,0,0,0,0,1,9,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,46,0,0,0,0,1,39,0,0,0,0,1,0,0,0,0,0,0,51,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,5,1,0,0,0,0,20,0,0,54,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,62,230,94,0,186,0,0,0,0,0,43,0,0,34,149,0,0,142,0,0,0,0,0,0,0,0,0,0,0,1,0,132,0,0,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,67,0,0,0,0,0,0,0,0,0,0,2,0,452,0,6,0,1,0,27,14,0,0,0,0,0,0,0,19,1,0,233,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,186,0,21,30,77,0,0,198,0,2,0,3,0,0,0,0,0,0,0,0,176,0,10,0,0,10,0,0,0,0,0,0,0,0,0,27,0,0,0,1,45,1,0,5,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,79,1,0,0,673,7,37,0,0,0,0,0,0,0,0
"DA10012",0,24,0,0,0,0,1,0,0,0,8,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,347,460,0,13,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,10,0,0,0,0,15,0,0,0,0,0,18,0,0,1,0,3,0,1,0,0,0,2,0,0,0,6,0,21,7,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,21,0,0,42,1,0,0,6,0,0,0,0,0,0,28,0,0,0,48,29,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,33,64,0,0,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,10,20,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,25,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,604,0,414,91,180,1,2,3,0,0,29,0,0,3,0,0,0,1,8,0,0,14,0,0,0,0,7,0,0,0,5,0,0,1,0,10,0,0,0,1,4,127,246,0,0,0,0,3,0,0,0,0,4,3,0,0,32,0,0,3,29,0,1,1,113,1,0,1,333,0,0,0,0,0,1,0,0,0,0
"DA10015",0,183,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,2,7,0,0,0,0,0,0,0,0,1,0,0,0,24,0,0,4,50,0,0,17,0,0,0,0,4,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5,4,31,10,12,24,0,1,0,0,0,0,0,0,0,5,0,53,105,40,0,0,0,0,3,0,0,1,0,4,0,0,136,0,0,0,31,0,0,0,2099,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,3,0,0,2,0,15,0,0,0,0,0,0,0,0,0,1,0,51,0,4,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,5,15,14,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1696,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,23,28,2,184,45,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,133,2,0,1,275,0,0,7,0,2,0,0,0,0,0
"DA10016",0,12,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,23,0,0,15,0,0,0,1,0,0,1,0,0,0,65,0,0,0,0,0,748,944,0,0,2,0,5,0,1,0,1,0,0,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,45,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,14,0,0,0,3,0,3,0,0,0,0,15,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,9,0,0,0,0,22,0,54,19,0,0,0,0,0,0,0,0,0,0,73,38,9,0,0,0,0,3,0,0,0,2,0,0,0,23,0,0,0,6,114,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,54,0,0,0,0,6,0,0,0,3,18,8,1,20,0,71,0,4,0,0,23,0,0,0,0,0,0,0,0,11,0,608,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,921,0,1,831,489,0,0,8,0,0,0,1,0,8,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5,0,0,0,6,7,0,22,0,640,0,0,0,4,0,0,0,10,0,0,0,0,0,0,12,1,0,10,4,87,37,0,0,0,0,0,0,0,0,0,0,0,0,0
"DA10017",0,6,0,0,0,0,0,0,0,0,0,0,31,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,4,3,0,0,2,0,0,0,1,0,0,0,948,0,0,10,0,3,0,1,0,3,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1,0,0,65,0,5,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,23,1,14,0,95,0,0,0,0,0,0,104,0,0,32,50,119,0,0,0,0,6,0,0,0,0,0,1,17,26,0,0,0,67,76,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,37,40,0,0,6,0,0,0,0,0,22,35,0,0,0,0,0,18,1,0,0,0,38,0,0,0,0,0,0,0,1,0,342,5,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,123,0,50,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,221,0,1,804,522,0,0,597,0,1,0,0,0,3,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,29,0,0,0,0,27,0,0,1,0,0,0,0,6,2,0,0,3,0,0,0,0,0,0,8,0,0,4,1,6,8,0,0,0,0,238,0,0,0,0,0,0,0,0
"DA10018",0,1,0,0,0,0,1,0,0,0,0,0,9,0,0,0,2,0,0,0,122,0,0,0,0,0,0,0,0,0,0,9,0,1,36,0,0,4,0,0,0,0,0,0,1,0,0,4,0,10,0,795,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,20,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,4,0,8,0,0,0,2,0,0,0,0,1,33,0,0,0,0,0,0,3,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,316,0,0,0,0,0,606,0,15,22,0,16,1,7,0,0,0,0,0,4,42,0,0,66,22,34,0,0,0,0,0,0,0,0,2,3,1,10,33,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,24,1,6,0,1,23,0,0,0,0,0,0,2,4,10,240,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,348,1,0,15,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,0,0,0,0,0,0,0,6,0,6,0,0,4,0,0,4,0,0,1,0,64,0,0,0,0,245,0,586,0,93,2,1,16,0,0,0,0,0,0,8,0,0,0,0,0,4,584,0,0,0,0,0,0,8,0,0,3,1,0,0,25,0,0,0,2,28,107,12,4,589,0,0,0,4,9,0,0,0,3,0,2,0,0,0,0,0,0,0,4,160,10,111,0,0,0,0,9,0,0,0,0,0,0,0
